Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
177,6,88.36,,,20.50,,,7.44,,,3.64,,,2.33,,,1,,,4,,,14,,,41,,,C,
178,6,109.46,,,22.21,,,9.33,,,4.16,,,2.81,,,1,,,5,,,14,,,53,,,C,
179,6,123.55,,,37.80,,,7.27,,,3.40,,,2.35,,,1,,,4,,,15,,,55,,,C,
180,6,70.66,,,20.70,,,3.82,,,2.23,,,1.14,,,1,,,2,,,12,,,33,,,C,
181,6,38.18,,,7.05,,,4.99,,,2.73,,,1.51,,,1,,,3,,,7,,,17,,,C,
182,6,111.98,,,21.17,,,11.56,,,4.81,,,3.23,,,1,,,6,,,14,,,53,,,C,
183,6,64.93,,,7.53,,,9.34,,,4.26,,,2.46,,,1,,,5,,,6,,,31,,,C,
184,6,85.19,,,14.71,,,7.31,,,3.37,,,2.13,,,1,,,4,,,10,,,43,,,C,
185,6,106.73,,,17.34,,,9.16,,,4.29,,,2.60,,,1,,,5,,,15,,,55,,,C,
186,6,60.65,,,11.37,,,5.01,,,2.78,,,1.55,,,1,,,3,,,8,,,31,,,C,
187,6,105.18,,,15.04,,,11.37,,,4.77,,,3.06,,,1,,,6,,,13,,,53,,,C,
188,6,27.05,,,3.68,,,3.80,,,2.22,,,1.04,,,1,,,2,,,4,,,13,,,C,
189,6,81.07,,,12.79,,,9.31,,,4.04,,,2.69,,,1,,,5,,,10,,,39,,,C,
190,6,103.68,,,11.81,,,13.42,,,5.46,,,3.52,,,1,,,7,,,9,,,51,,,C,
191,6,51.21,,,10.02,,,7.45,,,3.42,,,2.14,,,1,,,4,,,4,,,21,,,C,
192,6,72.70,,,9.80,,,10.41,,,4.60,,,2.90,,,1,,,5,,,5,,,29,,,C,
193,6,73.93,,,19.46,,,5.24,,,2.88,,,1.63,,,1,,,3,,,12,,,31,,,C,
194,6,88.85,,,13.38,,,11.08,,,4.69,,,3.21,,,1,,,6,,,8,,,43,,,C,
195,6,62.91,,,17.98,,,3.56,,,2.26,,,1.19,,,1,,,2,,,10,,,29,,,C,
196,6,93.14,,,19.85,,,9.40,,,4.05,,,2.69,,,1,,,5,,,11,,,43,,,C,
197,6,38.51,,,7.63,,,5.06,,,2.91,,,1.56,,,1,,,3,,,4,,,17,,,C,
198,6,48.46,,,5.79,,,7.58,,,3.55,,,1.97,,,1,,,4,,,7,,,23,,,C,
199,6,68.60,,,16.50,,,5.15,,,2.73,,,1.63,,,1,,,3,,,10,,,33,,,C,
200,6,91.21,,,24.36,,,7.56,,,3.44,,,2.16,,,1,,,4,,,13,,,41,,,C,
